,,conversion,click,cvr,click percentage of total data
5351,san francisco,29,408,0.07107843137254902,0.3281457353118591
2937,jacksonville,11,406,0.027093596059113302,0.3265371777858206
254,austin,26,387,0.06718346253229975,0.3112558812884546
2879,indianapolis,36,385,0.09350649350649351,0.30964732376241605
2180,ft worth,45,380,0.11842105263157894,0.30562592994731974
5796,st paul,9,364,0.024725274725274724,0.2927574697390115
300,baltimore,17,356,0.047752808988764044,0.28632323963485745
4503,omaha,10,347,0.02881844380403458,0.2790847307676841
3499,louisville,35,347,0.10086455331412104,0.2790847307676841
5333,salt lake city,25,343,0.0728862973760933,0.27586761571560703
5348,san diego,15,338,0.04437869822485207,0.2718462219005107
507,birmingham,20,337,0.05934718100890208,0.27104194313749147
2192,gainesville,19,332,0.0572289156626506,0.26702054932239516
55,albuquerque,27,330,0.08181818181818182,0.2654119917963566
4826,pittsburgh,18,329,0.0547112462006079,0.26460771303333736
4269,newark,20,322,0.062111801242236024,0.25897776169220255
3017,kansas city,19,312,0.060897435897435896,0.2509349740620099
1104,cincinnati,23,312,0.07371794871794872,0.2509349740620099
4878,pompano beach,23,308,0.07467532467532467,0.24771785900993284
5217,rockville,38,295,0.1288135593220339,0.23726223509068245
3798,memphis,36,293,0.12286689419795221,0.23565367756464392
4156,nashville,10,288,0.034722222222222224,0.23163228374954759
5195,rochester,15,284,0.0528169014084507,0.22841516869747053
5037,raleigh,7,275,0.025454545454545455,0.2211766598302972
5752,springfield,18,268,0.06716417910447761,0.21554670848916235
5139,richmond,11,258,0.04263565891472868,0.2075039208589697
756,buffalo,20,257,0.07782101167315175,0.20669964209595043
2146,ft lauderdale,11,255,0.043137254901960784,0.20509108456991193
3906,milwaukee,12,249,0.04819277108433735,0.20026541199179634
1241,columbia,14,231,0.06060606060606061,0.18578839425744964
2935,jackson,15,226,0.06637168141592921,0.1817670004423533
3565,madison,9,218,0.04128440366972477,0.17533277033819922
6653,wilmington,15,216,0.06944444444444445,0.17372421281216072
5364,san mateo,1,215,0.004651162790697674,0.17291993404914144
3830,mesa,7,213,0.03286384976525822,0.1713113765231029
1470,dayton,13,211,0.061611374407582936,0.16970281899706438
6303,virginia beach,6,211,0.02843601895734597,0.16970281899706438
1236,colorado springs,11,208,0.052884615384615384,0.1672899827080066
3376,lexington,6,205,0.02926829268292683,0.16487714641894882
3125,kissimmee,3,204,0.014705882352941176,0.16407286765592954
2913,irving,19,203,0.09359605911330049,0.1632685888929103
2770,honolulu,13,201,0.06467661691542288,0.16166003136687176
6162,tulsa,10,198,0.050505050505050504,0.15924719507781396
3135,knoxville,16,197,0.08121827411167512,0.1584429163147947
5738,spring,15,197,0.07614213197969544,0.1584429163147947
4320,norfolk,6,194,0.030927835051546393,0.15603008002573693
252,aurora,11,187,0.058823529411764705,0.1504001286846021
3260,lancaster,13,181,0.0718232044198895,0.1455744561064865
62,alexandria,13,179,0.07262569832402235,0.14396589858044798
155,antioch,5,178,0.028089887640449437,0.14316161981742873
1594,doylestown,22,175,0.12571428571428572,0.14074878352837095
5324,salem,15,172,0.0872093023255814,0.13833594723931314
2368,grand rapids,9,170,0.052941176470588235,0.1367273897132746
4565,overland park,10,170,0.058823529411764705,0.1367273897132746
1482,decatur,10,170,0.058823529411764705,0.1367273897132746
1640,durham,2,169,0.011834319526627219,0.13592311095025536
5454,scottsdale,6,165,0.03636363636363636,0.1327059958981783
2429,greenville,12,164,0.07317073170731707,0.13190171713515905
133,anchorage,15,164,0.09146341463414634,0.13190171713515905
4733,peoria,10,163,0.06134969325153374,0.13109743837213977
5182,riverside,12,163,0.0736196319018405,0.13109743837213977
1771,el paso,10,162,0.06172839506172839,0.13029315960912052
2644,henderson,14,156,0.08974358974358974,0.12546748703100494
4336,north bergen,7,156,0.04487179487179487,0.12546748703100494
5800,st petersburg,5,155,0.03225806451612903,0.12466320826798567
246,auburn,15,153,0.09803921568627451,0.12305465074194716
860,canton,13,152,0.08552631578947369,0.1222503719789279
5583,silver spring,5,151,0.033112582781456956,0.12144609321590863
2104,fresno,10,149,0.06711409395973154,0.11983753568987011
1969,fayetteville,5,148,0.033783783783783786,0.11903325692685085
4439,oakland,19,145,0.1310344827586207,0.11662042063779307
4241,new orleans,7,145,0.04827586206896552,0.11662042063779307
605,boston,2,142,0.014084507042253521,0.11420758434873526
3964,monroe,9,140,0.06428571428571428,0.11259902682269675
5971,tacoma,6,139,0.04316546762589928,0.11179474805967748
2080,franklin,9,138,0.06521739130434782,0.11099046929665822
2871,independence,16,138,0.11594202898550725,0.11099046929665822
2747,hollywood,3,137,0.021897810218978103,0.11018619053363896
2367,grand prairie,6,137,0.043795620437956206,0.11018619053363896
3653,marietta,5,136,0.03676470588235294,0.1093819117706197
4842,plano,3,136,0.022058823529411766,0.1093819117706197
2842,huntsville,7,136,0.051470588235294115,0.1093819117706197
990,chandler,6,135,0.044444444444444446,0.10857763300760044
130,anaheim,9,135,0.06666666666666667,0.10857763300760044
3428,littleton,7,134,0.05223880597014925,0.10777335424458118
2157,ft myers,9,134,0.06716417910447761,0.10777335424458118
3861,middletown,8,134,0.05970149253731343,0.10777335424458118
3388,lincoln,7,133,0.05263157894736842,0.10696907548156191
1005,charleston,7,133,0.05263157894736842,0.10696907548156191
3658,marion,15,132,0.11363636363636363,0.10616479671854266
3196,lafayette,17,127,0.13385826771653545,0.10214340290344633
2679,hialeah,12,127,0.09448818897637795,0.10214340290344633
1826,elmhurst,12,126,0.09523809523809523,0.10133912414042708
1962,farmington,4,126,0.031746031746031744,0.10133912414042708
4147,naples,7,126,0.05555555555555555,0.10133912414042708
1259,concord,4,125,0.032,0.10053484537740781
3984,montgomery,5,125,0.04,0.10053484537740781
576,boise,8,124,0.06451612903225806,0.09973056661438855
49,albany,5,122,0.040983606557377046,0.09812200908835003
3029,katy,7,122,0.05737704918032787,0.09812200908835003
5980,tallahassee,8,122,0.06557377049180328,0.09812200908835003
5853,stockton,5,120,0.041666666666666664,0.09651345156231149
3460,long beach,5,119,0.04201680672268908,0.09570917279929224
2101,fremont,11,118,0.09322033898305085,0.09490489403627297
2426,greensboro,4,117,0.03418803418803419,0.09410061527325371
4117,murfreesboro,9,117,0.07692307692307693,0.09410061527325371
