,,conversion,click,cvr,click percentage of total data
0,1,7224,115068,0.06278026905829596,92.54674870310049
1,2,75,9251,0.008107231650632363,7.440382836691198
2,4,2,13,0.15384615384615385,0.010455623919250413
3,11,0,3,0.0,0.0024128362890577875
