,,conversion,click,cvr,click percentage of total data
320,8CU5IK532,0,21,0.0,0.01688985402340451
962,8CUU5UO82,3,21,0.14285714285714285,0.01688985402340451
347,8CU642163,0,21,0.0,0.01688985402340451
294,8CU52W2D5,6,21,0.2857142857142857,0.01688985402340451
273,8CU4Q02Q1,2,21,0.09523809523809523,0.01688985402340451
527,8CU98Q6O5,1,21,0.047619047619047616,0.01688985402340451
650,8CUF691Y4,0,21,0.0,0.01688985402340451
390,8CU6Z56W4,0,20,0.0,0.01608557526038525
970,8CUUN322N,0,20,0.0,0.01608557526038525
281,8CU4U6V7P,0,20,0.0,0.01608557526038525
1049,8CUY1C529,0,20,0.0,0.01608557526038525
122,8CU21F977,0,20,0.0,0.01608557526038525
33,7CU98735N,0,20,0.0,0.01608557526038525
666,8CUG6J2VD,9,20,0.45,0.01608557526038525
482,8CU8BF17D,0,20,0.0,0.01608557526038525
282,8CU4UUU29,0,19,0.0,0.015281296497365987
1088,9CU2D0687,0,19,0.0,0.015281296497365987
73,8CU14O3N6,0,18,0.0,0.014477017734346724
162,8CU2PL751,0,18,0.0,0.014477017734346724
279,8CU4TQVI7,0,18,0.0,0.014477017734346724
148,8CU2F3X83,2,18,0.1111111111111111,0.014477017734346724
606,8CUDM8V30,0,17,0.0,0.013672738971327463
689,8CUH1975W,0,17,0.0,0.013672738971327463
812,8CUMH75WU,0,17,0.0,0.013672738971327463
118,8CU20K661,4,17,0.23529411764705882,0.013672738971327463
354,8CU65C250,0,17,0.0,0.013672738971327463
754,8CUK5QD75,0,17,0.0,0.013672738971327463
352,8CU64HOIG,0,16,0.0,0.012868460208308199
1116,9CUM2163K,1,16,0.0625,0.012868460208308199
58,8CU127OKY,0,16,0.0,0.012868460208308199
980,8CUV5D1F7,0,16,0.0,0.012868460208308199
660,8CUFVV547,1,16,0.0625,0.012868460208308199
739,8CUJJ487P,0,16,0.0,0.012868460208308199
161,8CU2PJLT3,0,16,0.0,0.012868460208308199
524,8CU94MG6O,1,16,0.0625,0.012868460208308199
