,,conversion,click,cvr,click percentage of total data
74,"business,,,industrial,business,operations,human,resources,corporate,training",27,54,0.5,0.04343105320304018
233,"health,health,conditions,arthritis",0,54,0.0,0.04343105320304018
322,"home,homeowners,pest,control",0,53,0.0,0.04262677444002091
367,"people,,,society,family,,,relationships,marriage",0,51,0.0,0.041018216913982386
214,"food,,,drink,restaurants,fast,food,burgers",0,51,0.0,0.041018216913982386
459,"sports,college,sports",1,49,0.02040816326530612,0.03940965938794386
421,"shopping,apparel,swimwear",0,48,0.0,0.0386053806249246
293,"home,,,garden,domestic,services",13,47,0.2765957446808511,0.037801101861905335
331,"home,personal,finance,retirement",0,45,0.0,0.036192544335866814
201,"food,,,drink,food",0,44,0.0,0.03538826557284755
300,"home,,,garden,home,improvement,flooring",0,41,0.0,0.03297542928378976
231,"health,health,conditions",0,40,0.0,0.0321711505207705
24,"autos,,,vehicles,trucks,,,suvs",0,40,0.0,0.0321711505207705
54,"autos,,,vehicles,vehicle,shopping",6,39,0.15384615384615385,0.031366871757751234
59,"beauty,,,fitness,face,,,body,care,make,up,,,cosmetics",0,39,0.0,0.031366871757751234
152,"computers,mobile,computing,smartphones",0,37,0.0,0.029758314231712713
256,"health,medicine,facilities",0,37,0.0,0.029758314231712713
472,"travel,air,travel",0,35,0.0,0.028149756705674187
73,"business,,,industrial,business,finance,investment,banking",0,34,0.0,0.027345477942654926
235,"health,health,conditions,cold,,,flu",0,33,0.0,0.026541199179635665
400,"reference,humanities,history,military,history",1,33,0.030303030303030304,0.026541199179635665
33,"autos,,,vehicles,vehicle,brands,chevrolet",0,33,0.0,0.026541199179635665
466,"sports,team,sports,american,football",0,32,0.0,0.025736920416616398
56,"beauty,,,fitness,cosmetic,procedures",0,32,0.0,0.025736920416616398
352,"law,,,government,government,visa,,,immigration",0,32,0.0,0.025736920416616398
210,"food,,,drink,food,snack,foods",0,32,0.0,0.025736920416616398
184,"finance,investing,currencies,,,foreign,exchange",0,30,0.0,0.024128362890577872
419,"shopping,apparel,formal,wear",0,30,0.0,0.024128362890577872
358,news,0,30,0.0,0.024128362890577872
129,"business,real,estate",0,29,0.0,0.02332408412755861
52,"autos,,,vehicles,vehicle,parts,,,accessories,vehicle,fuels,,,lubricants",0,28,0.0,0.022519805364539347
236,"health,health,conditions,diabetes",0,27,0.0,0.02171552660152009
475,"travel,hotels,,,accommodations",0,26,0.0,0.020911247838500825
415,"shopping,apparel,clothing,accessories,gems,,,jewelry,rings",0,26,0.0,0.020911247838500825
191,"finance,investing,stocks,,,bonds,bonds",0,26,0.0,0.020911247838500825
337,"internet,,,telecom,mobile,,,wireless,mobile,phones,smart,phones",3,26,0.11538461538461539,0.020911247838500825
94,"business,financial,services",0,26,0.0,0.020911247838500825
363,"people,,,society,ethnic,,,identity,groups,indigenous,peoples,native,americans",0,26,0.0,0.020911247838500825
110,"business,healthcare,managed,care",0,25,0.0,0.02010696907548156
479,"travel,travel,agencies,,,services,vacation,offers",0,25,0.0,0.02010696907548156
467,"sports,team,sports,baseball",0,25,0.0,0.02010696907548156
248,"health,medical,devices,,,equipment",0,25,0.0,0.02010696907548156
204,"food,,,drink,food,breakfast,foods",0,24,0.0,0.0193026903124623
158,"computers,systems,handhelds",1,24,0.041666666666666664,0.0193026903124623
64,"beauty,,,fitness,fitness",0,23,0.0,0.018498411549443036
114,"business,human,resources",0,22,0.0,0.017694132786423775
68,"beauty,,,fitness,hair,care,hair,loss",0,21,0.0,0.01688985402340451
371,"people,,,society,religion,,,belief,astrology,,,divination",0,21,0.0,0.01688985402340451
221,"health,aging,,,geriatrics,alzheimer,s,disease",0,21,0.0,0.01688985402340451
38,"autos,,,vehicles,vehicle,brands,hyundai",3,20,0.15,0.01608557526038525
51,"autos,,,vehicles,vehicle,parts,,,accessories,engine,,,transmission",0,20,0.0,0.01608557526038525
413,"shopping,apparel,athletic,apparel",0,20,0.0,0.01608557526038525
206,"food,,,drink,food,dairy,,,eggs,cheese",0,18,0.0,0.014477017734346724
317,"home,home,automation",0,18,0.0,0.014477017734346724
23,"autos,,,vehicles,motorcycles",0,18,0.0,0.014477017734346724
189,"finance,investing,real,estate,investment,trusts",0,17,0.0,0.013672738971327463
266,"health,nutrition,special,,,restricted,diets,low,fat,,,low,cholesterol,diets",0,17,0.0,0.013672738971327463
253,"health,medical,facilities,,,services,physical,therapy",1,17,0.058823529411764705,0.013672738971327463
147,"computers,internet",0,16,0.0,0.012868460208308199
13,"arts,television",0,16,0.0,0.012868460208308199
4,"arts,,,entertainment,movies,action,,,adventure,films",0,16,0.0,0.012868460208308199
62,"beauty,,,fitness,face,,,body,care,unwanted,body,,,facial,hair,removal",0,16,0.0,0.012868460208308199
294,"home,,,garden,domestic,services,cleaning,supplies,,,services",0,16,0.0,0.012868460208308199
425,"shopping,auctions",0,15,0.0,0.012064181445288936
