,,conversion,click,cvr,click percentage of total data
1966,8POW30YFF,1,144,0.006944444444444444,0.11581614187477379
643,8PO638573,1,143,0.006993006993006993,0.11501186311175453
1180,8POE2I1G6,6,143,0.04195804195804196,0.11501186311175453
227,8PO2CT24L,6,143,0.04195804195804196,0.11501186311175453
1168,8PODP5Q42,10,139,0.07194244604316546,0.11179474805967748
1006,8PO9LH64O,0,136,0.0,0.1093819117706197
1351,8POI4QHGJ,0,135,0.0,0.10857763300760044
134,8PO1QLAR7,21,132,0.1590909090909091,0.10616479671854266
1604,8POO312EQ,0,132,0.0,0.10616479671854266
231,8PO2G6208,9,131,0.06870229007633588,0.10536051795552337
2159,9POBN4651,0,131,0.0,0.10536051795552337
0,1PO1HL31Q,0,130,0.0,0.10455623919250412
1786,8POSACM7B,2,130,0.015384615384615385,0.10455623919250412
1020,8PO9XCI4Y,4,129,0.031007751937984496,0.10375196042948485
1675,8POPDGN96,0,128,0.0,0.10294768166646559
1437,8POJVG3ET,1,128,0.0078125,0.10294768166646559
322,8PO37IU81,15,127,0.11811023622047244,0.10214340290344633
1133,8POCV7U79,0,127,0.0,0.10214340290344633
632,8PO625KR5,0,125,0.0,0.10053484537740781
1516,8POLNSE3O,0,125,0.0,0.10053484537740781
1126,8POCQ78D0,1,123,0.008130081300813009,0.09892628785136928
2143,9PO673881,1,122,0.00819672131147541,0.09812200908835003
200,8PO27186S,0,122,0.0,0.09812200908835003
1041,8POB0H9ZG,0,120,0.0,0.09651345156231149
493,8PO4T92P8,0,120,0.0,0.09651345156231149
631,8PO624GN7,8,119,0.06722689075630252,0.09570917279929224
611,8PO5XK005,0,118,0.0,0.09490489403627297
1422,8POJKJWJ3,0,118,0.0,0.09490489403627297
2017,8POXI66M4,43,118,0.3644067796610169,0.09490489403627297
925,8PO8H521O,0,116,0.0,0.09329633651023445
1843,8POTGR253,0,115,0.0,0.0924920577472152
1603,8POO2RKMC,0,115,0.0,0.0924920577472152
1828,8POT6O23U,7,115,0.06086956521739131,0.0924920577472152
1132,8POCTR689,14,114,0.12280701754385964,0.09168777898419593
310,8PO352P57,5,112,0.044642857142857144,0.09007922145815739
541,8PO55CO37,4,112,0.03571428571428571,0.09007922145815739
359,8PO3F5K56,4,111,0.036036036036036036,0.08927494269513814
1970,8POW5YW53,4,110,0.03636363636363636,0.08847066393211887
1606,8POO3LH22,1,107,0.009345794392523364,0.08605782764306108
308,8PO3464Z2,0,106,0.0,0.08525354888004182
332,8PO38M13R,0,106,0.0,0.08525354888004182
1677,8POPFM192,0,106,0.0,0.08525354888004182
