,,conversion,click,cvr,click percentage of total data
1,mobile,4091,59017,0.06931900977684397,47.46611975710781
0,desktop,2827,58385,0.04841997088293226,46.95781557887964
2,tablet,383,6909,0.05543493993342018,5.556761973700085
3,"unknown,device",0,24,0.0,0.0193026903124623
