,,conversion,click,cvr,click percentage of total data
5,windows,2300,49543,0.046424318268978464,39.846382756263324
0,android,3030,39203,0.07729000331607275,31.53014034664415
1,ios,1440,26614,0.054106861050574884,21.405074998994653
3,mac,376,6505,0.05780169100691775,5.231833353440303
4,"unknown,os",151,2074,0.07280617164898746,1.6680741545019504
2,linux,4,396,0.010101010101010102,0.3184943901556279
