,,conversion,click,cvr,click percentage of total data
5,-500,3530,60494,0.05835289450193407,48.654039490087264
4,-600,2186,34897,0.06264148780697482,28.066915993083203
2,-800,1083,20406,0.05307262569832402,16.41211243817107
3,-700,444,7738,0.057379167743603,6.223509068243053
0,-1000,34,523,0.06500956022944551,0.4206377930590742
1,-900,24,271,0.08856088560885608,0.21795954477822013
6,1100,0,3,0.0,0.0024128362890577875
7,9999,0,3,0.0,0.0024128362890577875
