,,conversion,click,cvr,click percentage of total data
466,medbroadcast.com,1,47,0.02127659574468085,0.037801101861905335
656,seasondeals.store,2,47,0.0425531914893617,0.037801101861905335
1048,www.getmoneyrich.com,0,47,0.0,0.037801101861905335
150,confoundly.com,2,46,0.043478260869565216,0.03699682309888607
452,m.moneycontrol.com,6,46,0.13043478260869565,0.03699682309888607
1299,www.socialsecuritypledge.org,0,46,0.0,0.03699682309888607
148,comparepoint.us,2,46,0.043478260869565216,0.03699682309888607
346,healthresourcenow.com,4,45,0.08888888888888889,0.036192544335866814
270,"find,postalcode.com",0,45,0.0,0.036192544335866814
299,g.tracfone.com,1,44,0.022727272727272728,0.03538826557284755
1017,www.fedprimerate.com,1,44,0.022727272727272728,0.03538826557284755
322,greatnonprofits.org,0,43,0.0,0.034583986809828285
756,tinyhousetalk.com,0,42,0.0,0.03377970804680902
1192,www.nissan2019.com,8,42,0.19047619047619047,0.03377970804680902
1346,www.themoneysprout.com,3,42,0.07142857142857142,0.03377970804680902
1015,www.favecrafts.com,0,41,0.0,0.03297542928378976
831,wullo.com,16,41,0.3902439024390244,0.03297542928378976
760,topcornerjob.com,1,40,0.025,0.0321711505207705
378,indianexpress.com,0,39,0.0,0.031366871757751234
816,weather.com,1,39,0.02564102564102564,0.031366871757751234
275,findqualityinsurance.com,0,39,0.0,0.031366871757751234
614,related.suvs.com,2,38,0.05263157894736842,0.030562592994731973
343,healthpeople24h.info,0,38,0.0,0.030562592994731973
195,dealsandsteals.com,3,38,0.07894736842105263,0.030562592994731973
125,cheapvehicledeals.com,1,36,0.027777777777777776,0.028954035468693448
707,surveylistens.com,0,36,0.0,0.028954035468693448
556,offersportal.net,0,36,0.0,0.028954035468693448
664,"sense,lang.org",0,36,0.0,0.028954035468693448
1151,www.medbroadcast.com,0,36,0.0,0.028954035468693448
690,socialsecurityhop.com,1,36,0.027777777777777776,0.028954035468693448
450,m.lotterypost.com,0,35,0.0,0.028149756705674187
280,foodstreet247.com,13,35,0.37142857142857144,0.028149756705674187
1218,www.pharmatips.in,0,35,0.0,0.028149756705674187
842,www.abqjournal.com,0,33,0.0,0.026541199179635665
1009,www.extracash.in,0,33,0.0,0.026541199179635665
255,ezinearticles.com,1,32,0.03125,0.025736920416616398
288,freebiesfrenzy.com,2,32,0.0625,0.025736920416616398
581,pets.webmd.com,0,32,0.0,0.025736920416616398
1404,www.whosaliveandwhosdead.com,0,31,0.0,0.024932641653597137
1068,www.healthfinde.com,0,31,0.0,0.024932641653597137
1097,www.innerspark.online,0,31,0.0,0.024932641653597137
153,contextual.media.net,1,30,0.03333333333333333,0.024128362890577872
395,"jammu,kashmir.indiaresults.com",0,30,0.0,0.024128362890577872
1026,www.findyourjob.net,13,30,0.43333333333333335,0.024128362890577872
105,careeradvisortoday.com,9,30,0.3,0.024128362890577872
118,catch.coupons,2,29,0.06896551724137931,0.02332408412755861
1324,www.taxtips.ca,0,29,0.0,0.02332408412755861
373,idrw.org,0,29,0.0,0.02332408412755861
565,onlinedegrees.pw,4,29,0.13793103448275862,0.02332408412755861
1307,www.stockfinance.net,0,29,0.0,0.02332408412755861
1123,www.last.fm,0,29,0.0,0.02332408412755861
1113,www.jobsforfelonshub.com,0,28,0.0,0.022519805364539347
209,dinarguru.com,0,28,0.0,0.022519805364539347
305,genkusa.info,0,28,0.0,0.022519805364539347
499,moneychimp.com,0,28,0.0,0.022519805364539347
1413,www.writerparty.com,0,27,0.0,0.02171552660152009
256,fallbrook247.com,0,27,0.0,0.02171552660152009
1431,yourhomemortgage.org,0,27,0.0,0.02171552660152009
316,govt.in,0,27,0.0,0.02171552660152009
1201,www.officialhousingauthority.com,1,27,0.037037037037037035,0.02171552660152009
1142,www.lotterypost.com,0,26,0.0,0.020911247838500825
525,mytopgadgets.com,0,26,0.0,0.020911247838500825
1328,www.thatstea.com,0,26,0.0,0.020911247838500825
508,mvotd.com,0,26,0.0,0.020911247838500825
1233,www.profitableventure.com,0,26,0.0,0.020911247838500825
850,www.allanswers.com,0,25,0.0,0.02010696907548156
761,topfinancereviews.com,10,25,0.4,0.02010696907548156
300,gadgetoffers.com,1,25,0.04,0.02010696907548156
1385,www.vertex42.com,0,25,0.0,0.02010696907548156
458,m.scholarshipzone.com,10,24,0.4166666666666667,0.0193026903124623
33,allnewspipeline.com,0,23,0.0,0.018498411549443036
862,www.andysautosport.com,0,23,0.0,0.018498411549443036
968,"www.digital,coupon.club",5,23,0.21739130434782608,0.018498411549443036
371,icalculator.info,0,23,0.0,0.018498411549443036
1337,www.thecreditsolutionprogram.com,0,23,0.0,0.018498411549443036
635,sampletemplates.com,0,23,0.0,0.018498411549443036
233,earthporm.com,0,23,0.0,0.018498411549443036
1252,www.rentalhomefind.com,0,23,0.0,0.018498411549443036
631,rvparkstore.com,0,23,0.0,0.018498411549443036
1027,www.fiscaltiger.com,0,23,0.0,0.018498411549443036
959,www.dealslister.com,0,22,0.0,0.017694132786423775
847,www.advancedhunter.com,0,22,0.0,0.017694132786423775
1217,www.pgurus.com,1,22,0.045454545454545456,0.017694132786423775
813,"warframe,builder.com",0,22,0.0,0.017694132786423775
971,www.disabilityguide.com,1,22,0.045454545454545456,0.017694132786423775
443,"low,income,housing,help.com",1,22,0.045454545454545456,0.017694132786423775
159,"coupons,grabber.com",4,22,0.18181818181818182,0.017694132786423775
269,financialsenses.com,0,22,0.0,0.017694132786423775
260,febbit.com,3,21,0.14285714285714285,0.01688985402340451
217,dividendsdiversify.com,2,21,0.09523809523809523,0.01688985402340451
950,www.cremescometrue.com,0,21,0.0,0.01688985402340451
822,wikicelebinfo.com,1,21,0.047619047619047616,0.01688985402340451
1042,www.fundraiserhelp.com,0,21,0.0,0.01688985402340451
1140,www.longtermlettings.com,0,20,0.0,0.01608557526038525
1247,www.recentfinance.com,9,20,0.45,0.01608557526038525
151,content.businessinfoline.com,0,20,0.0,0.01608557526038525
680,singlemomsincome.com,0,20,0.0,0.01608557526038525
1166,www.mocospace.com,0,20,0.0,0.01608557526038525
1153,www.medicaidpatients.com,0,20,0.0,0.01608557526038525
431,libertyheadlines.com,4,19,0.21052631578947367,0.015281296497365987
39,americanmilitarynews.com,0,19,0.0,0.015281296497365987
251,examples.com,0,19,0.0,0.015281296497365987
114,carpreview.com,0,19,0.0,0.015281296497365987
618,rent2owndeals.com,0,19,0.0,0.015281296497365987
977,www.dividendyields.org,0,18,0.0,0.014477017734346724
1376,www.ultimatebargains.net,2,18,0.1111111111111111,0.014477017734346724
601,reagentsglobalmarket.com,0,18,0.0,0.014477017734346724
64,beautypros.org,0,18,0.0,0.014477017734346724
1414,www.wunderground.com,3,17,0.17647058823529413,0.013672738971327463
201,deductions.tax,0,17,0.0,0.013672738971327463
1319,www.surveyreceipts.com,0,17,0.0,0.013672738971327463
791,unsecured.live,0,17,0.0,0.013672738971327463
915,www.cheaploan.site,0,17,0.0,0.013672738971327463
516,myjobhelper.com,9,17,0.5294117647058824,0.013672738971327463
1081,www.housesforsalelists.com,0,17,0.0,0.013672738971327463
323,greenecosystem.in,0,16,0.0,0.012868460208308199
354,home.tracfone.com,0,16,0.0,0.012868460208308199
753,thinkoffers.net,0,16,0.0,0.012868460208308199
1176,www.msppress.com,0,16,0.0,0.012868460208308199
1278,www.scholarshipsgrants.us,1,16,0.0625,0.012868460208308199
1370,www.trainman.in,0,15,0.0,0.012064181445288936
745,thescholarshipsystem.com,0,15,0.0,0.012064181445288936
429,letters.org,0,15,0.0,0.012064181445288936
875,www.bargain.net,0,15,0.0,0.012064181445288936
1171,"www.mooc,list.com",0,15,0.0,0.012064181445288936
162,couponslocal.net,2,15,0.13333333333333333,0.012064181445288936
549,o65compare.healthcare.com,0,15,0.0,0.012064181445288936
621,researchmaniacs.com,1,15,0.06666666666666667,0.012064181445288936
564,onlinecollegeprograms.info,0,15,0.0,0.012064181445288936
380,indians.org,1,15,0.06666666666666667,0.012064181445288936
1267,"www.salvage,parts.com",0,15,0.0,0.012064181445288936
981,www.diyideacenter.com,0,15,0.0,0.012064181445288936
1318,www.supreme.deals,2,15,0.13333333333333333,0.012064181445288936
292,freegrantsforwomen.biz,3,15,0.2,0.012064181445288936
68,bestonlinedegrees.pw,0,15,0.0,0.012064181445288936
1061,www.guru99.com,0,15,0.0,0.012064181445288936
547,nursingdegreeinfo.com,1,14,0.07142857142857142,0.011259902682269674
974,"www.distance,cities.com",0,14,0.0,0.011259902682269674
1304,www.staradvertiser.com,0,14,0.0,0.011259902682269674
1298,www.smobserved.com,0,14,0.0,0.011259902682269674
307,getrightfinances.com,0,14,0.0,0.011259902682269674
1069,www.healthline.com,0,14,0.0,0.011259902682269674
659,selectdeals.net,1,14,0.07142857142857142,0.011259902682269674
1281,"www.scp,wiki.net",0,14,0.0,0.011259902682269674
383,inhabitat.com,0,14,0.0,0.011259902682269674
894,www.buzzpioneer.com,0,14,0.0,0.011259902682269674
331,halturnerradioshow.com,0,14,0.0,0.011259902682269674
1396,www.wallstreetsurvivor.com,1,14,0.07142857142857142,0.011259902682269674
345,healthprep.com,0,13,0.0,0.010455623919250413
409,justexceed.com,4,13,0.3076923076923077,0.010455623919250413
475,medicarenavigators.com,1,13,0.07692307692307693,0.010455623919250413
713,targeteddeals.com,0,13,0.0,0.010455623919250413
1189,www.newsweek.com,0,13,0.0,0.010455623919250413
1206,www.onlinecollegedegree.info,0,13,0.0,0.010455623919250413
67,bestloanrates.pw,1,13,0.07692307692307693,0.010455623919250413
919,www.childtutoringservices.com,2,13,0.15384615384615385,0.010455623919250413
406,jobsdeer.com,0,13,0.0,0.010455623919250413
435,lifeonlineblog.com,0,13,0.0,0.010455623919250413
900,www.cardactivation.ca,0,13,0.0,0.010455623919250413
769,toponlinecollege.website,0,13,0.0,0.010455623919250413
365,hostingerusanews.info,0,12,0.0,0.00965134515623115
370,ib.adnxs.com,0,12,0.0,0.00965134515623115
1305,www.startupguys.net,0,12,0.0,0.00965134515623115
103,cardactivationpro.blogspot.com,0,12,0.0,0.00965134515623115
876,www.bargainarena.net,0,12,0.0,0.00965134515623115
55,autoinsuranceonline.site,0,12,0.0,0.00965134515623115
416,knowhubb.com,0,12,0.0,0.00965134515623115
232,earlyretirementextreme.com,0,12,0.0,0.00965134515623115
1232,www.prodivnet.com,4,12,0.3333333333333333,0.00965134515623115
578,"people,com.cdn.ampproject.org",0,12,0.0,0.00965134515623115
428,lessonslearnedinlife.com,0,12,0.0,0.00965134515623115
803,uspricedrops.com,1,12,0.08333333333333333,0.00965134515623115
61,bargains.blackfriday,0,12,0.0,0.00965134515623115
771,topvarsity.com,2,12,0.16666666666666666,0.00965134515623115
1204,www.oldhousedreams.com,0,12,0.0,0.00965134515623115
864,www.answerly.net,0,12,0.0,0.00965134515623115
767,topics.webmd.com,0,12,0.0,0.00965134515623115
1357,www.thunderdeals.net,1,12,0.08333333333333333,0.00965134515623115
1229,"www.print,fair.net",0,11,0.0,0.008847066393211887
1004,www.etonline.com,0,11,0.0,0.008847066393211887
912,www.charismamag.com,0,11,0.0,0.008847066393211887
1236,www.propertyshark.com,0,11,0.0,0.008847066393211887
686,smartdiscounts.net,4,11,0.36363636363636365,0.008847066393211887
1170,www.monsterfishkeepers.com,0,11,0.0,0.008847066393211887
843,www.accuweather.com,0,11,0.0,0.008847066393211887
301,gardeningsoul.com,0,11,0.0,0.008847066393211887
970,"www.disability,grants.org",0,11,0.0,0.008847066393211887
449,m.indiaresults.com,0,11,0.0,0.008847066393211887
328,hadit.com,0,11,0.0,0.008847066393211887
886,www.blackfridaymart.com,0,11,0.0,0.008847066393211887
482,medigapandyou.com,0,11,0.0,0.008847066393211887
746,thesinglemother.com,1,11,0.09090909090909091,0.008847066393211887
399,jennystores.com,1,11,0.09090909090909091,0.008847066393211887
706,"sunrise,sunset.org",0,11,0.0,0.008847066393211887
223,dopedollar.com,0,11,0.0,0.008847066393211887
513,myeducationdiscount.com,1,11,0.09090909090909091,0.008847066393211887
1255,www.renttoown.org,0,11,0.0,0.008847066393211887
906,www.cautiouseconomy.com,0,10,0.0,0.008042787630192625
672,shoppersphere.com,1,10,0.1,0.008042787630192625
1094,www.indianprimebuzz.com,0,10,0.0,0.008042787630192625
295,frnewsreport.com,0,10,0.0,0.008042787630192625
306,getoutofdebt.org,1,10,0.1,0.008042787630192625
1099,www.insideedition.com,0,10,0.0,0.008042787630192625
1341,www.thediscount.store,3,10,0.3,0.008042787630192625
